"subplot_name","subplot_id","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","row_number","col_number","subplot_number"
"CU_ARS_2026_WOP_357_subplot_3","755631","CU_ARS_2026_WOP_357","LA99016","357","8","","1","18","4","3"
"CU_ARS_2026_WOP_358_subplot_1","755824","CU_ARS_2026_WOP_358","LA99016","358","8","","1","18","3","1"
"CU_ARS_2026_WOP_358_subplot_2","755825","CU_ARS_2026_WOP_358","LA99016","358","8","","1","18","3","2"
"CU_ARS_2026_WOP_358_subplot_3","755826","CU_ARS_2026_WOP_358","LA99016","358","8","","1","18","3","3"
"CU_ARS_2026_WOP_359_subplot_1","755449","CU_ARS_2026_WOP_359","NC09-4274N","359","8","","1","18","2","1"
"CU_ARS_2026_WOP_359_subplot_2","755450","CU_ARS_2026_WOP_359","NC09-4274N","359","8","","1","18","2","2"
"CU_ARS_2026_WOP_359_subplot_3","755451","CU_ARS_2026_WOP_359","NC09-4274N","359","8","","1","18","2","3"
"CU_ARS_2026_WOP_360_subplot_1","756277","CU_ARS_2026_WOP_360","NC09-4274N","360","8","","1","18","1","1"
"CU_ARS_2026_WOP_360_subplot_2","756278","CU_ARS_2026_WOP_360","NC09-4274N","360","8","","1","18","1","2"
"CU_ARS_2026_WOP_360_subplot_3","756279","CU_ARS_2026_WOP_360","NC09-4274N","360","8","","1","18","1","3"
"CU_ARS_2026_WOP_361_subplot_1","756061","CU_ARS_2026_WOP_361","SCLA17030SBSS-57-1","361","8","","1","19","1","1"
"CU_ARS_2026_WOP_361_subplot_2","756062","CU_ARS_2026_WOP_361","SCLA17030SBSS-57-1","361","8","","1","19","1","2"
"CU_ARS_2026_WOP_361_subplot_3","756063","CU_ARS_2026_WOP_361","SCLA17030SBSS-57-1","361","8","","1","19","1","3"
"CU_ARS_2026_WOP_362_subplot_1","755737","CU_ARS_2026_WOP_362","SCLA17030SBSS-57-1","362","8","","1","19","2","1"
"CU_ARS_2026_WOP_362_subplot_2","755738","CU_ARS_2026_WOP_362","SCLA17030SBSS-57-1","362","8","","1","19","2","2"
"CU_ARS_2026_WOP_362_subplot_3","755739","CU_ARS_2026_WOP_362","SCLA17030SBSS-57-1","362","8","","1","19","2","3"
"CU_ARS_2026_WOP_363_subplot_1","755884","CU_ARS_2026_WOP_363","PA7617-3460","363","8","","1","19","3","1"
"CU_ARS_2026_WOP_363_subplot_2","755885","CU_ARS_2026_WOP_363","PA7617-3460","363","8","","1","19","3","2"
"CU_ARS_2026_WOP_363_subplot_3","755886","CU_ARS_2026_WOP_363","PA7617-3460","363","8","","1","19","3","3"
"CU_ARS_2026_WOP_364_subplot_1","756337","CU_ARS_2026_WOP_364","PA7617-3460","364","8","","1","19","4","1"
"CU_ARS_2026_WOP_364_subplot_2","756338","CU_ARS_2026_WOP_364","PA7617-3460","364","8","","1","19","4","2"
"CU_ARS_2026_WOP_364_subplot_3","756339","CU_ARS_2026_WOP_364","PA7617-3460","364","8","","1","19","4","3"
"CU_ARS_2026_WOP_365_subplot_1","756064","CU_ARS_2026_WOP_365","NF12AS-107-4_2-1","365","8","","1","19","5","1"
"CU_ARS_2026_WOP_365_subplot_2","756065","CU_ARS_2026_WOP_365","NF12AS-107-4_2-1","365","8","","1","19","5","2"
"CU_ARS_2026_WOP_365_subplot_3","756066","CU_ARS_2026_WOP_365","NF12AS-107-4_2-1","365","8","","1","19","5","3"
"CU_ARS_2026_WOP_366_subplot_1","755875","CU_ARS_2026_WOP_366","NF12AS-107-4_2-1","366","8","","1","19","6","1"
"CU_ARS_2026_WOP_366_subplot_2","755876","CU_ARS_2026_WOP_366","NF12AS-107-4_2-1","366","8","","1","19","6","2"
"CU_ARS_2026_WOP_366_subplot_3","755877","CU_ARS_2026_WOP_366","NF12AS-107-4_2-1","366","8","","1","19","6","3"
"CU_ARS_2026_WOP_367_subplot_1","755980","CU_ARS_2026_WOP_367","LA17069SBSS-2-1","367","8","","1","19","7","1"
"CU_ARS_2026_WOP_367_subplot_2","755981","CU_ARS_2026_WOP_367","LA17069SBSS-2-1","367","8","","1","19","7","2"
"CU_ARS_2026_WOP_367_subplot_3","755982","CU_ARS_2026_WOP_367","LA17069SBSS-2-1","367","8","","1","19","7","3"
"CU_ARS_2026_WOP_368_subplot_1","755497","CU_ARS_2026_WOP_368","LA17069SBSS-2-1","368","8","","1","19","8","1"
"CU_ARS_2026_WOP_368_subplot_2","755498","CU_ARS_2026_WOP_368","LA17069SBSS-2-1","368","8","","1","19","8","2"
"CU_ARS_2026_WOP_368_subplot_3","755499","CU_ARS_2026_WOP_368","LA17069SBSS-2-1","368","8","","1","19","8","3"
"CU_ARS_2026_WOP_369_subplot_1","755692","CU_ARS_2026_WOP_369","OZARK|POGI","369","8","","1","19","9","1"
"CU_ARS_2026_WOP_369_subplot_2","755693","CU_ARS_2026_WOP_369","OZARK|POGI","369","8","","1","19","9","2"
"CU_ARS_2026_WOP_369_subplot_3","755694","CU_ARS_2026_WOP_369","OZARK|POGI","369","8","","1","19","9","3"
"CU_ARS_2026_WOP_370_subplot_1","755866","CU_ARS_2026_WOP_370","NC21-6576","370","8","","1","19","10","1"
"CU_ARS_2026_WOP_370_subplot_2","755867","CU_ARS_2026_WOP_370","NC21-6576","370","8","","1","19","10","2"
"CU_ARS_2026_WOP_370_subplot_3","755868","CU_ARS_2026_WOP_370","NC21-6576","370","8","","1","19","10","3"
"CU_ARS_2026_WOP_371_subplot_1","755833","CU_ARS_2026_WOP_371","NC21-6576","371","8","","1","19","11","1"
"CU_ARS_2026_WOP_371_subplot_2","755834","CU_ARS_2026_WOP_371","NC21-6576","371","8","","1","19","11","2"
"CU_ARS_2026_WOP_371_subplot_3","755835","CU_ARS_2026_WOP_371","NC21-6576","371","8","","1","19","11","3"
"CU_ARS_2026_WOP_372_subplot_1","756157","CU_ARS_2026_WOP_372","SCLA18110SSB-44-2","372","8","","1","19","12","1"
"CU_ARS_2026_WOP_372_subplot_2","756158","CU_ARS_2026_WOP_372","SCLA18110SSB-44-2","372","8","","1","19","12","2"
"CU_ARS_2026_WOP_372_subplot_3","756159","CU_ARS_2026_WOP_372","SCLA18110SSB-44-2","372","8","","1","19","12","3"
"CU_ARS_2026_WOP_373_subplot_1","756307","CU_ARS_2026_WOP_373","SCLA18110SSB-44-2","373","8","","1","19","13","1"
"CU_ARS_2026_WOP_373_subplot_2","756308","CU_ARS_2026_WOP_373","SCLA18110SSB-44-2","373","8","","1","19","13","2"
"CU_ARS_2026_WOP_373_subplot_3","756309","CU_ARS_2026_WOP_373","SCLA18110SSB-44-2","373","8","","1","19","13","3"
"CU_ARS_2026_WOP_374_subplot_1","755506","CU_ARS_2026_WOP_374","NO_OATS_PLANTED","374","8","","1","19","14","1"
"CU_ARS_2026_WOP_374_subplot_2","755507","CU_ARS_2026_WOP_374","NO_OATS_PLANTED","374","8","","1","19","14","2"
"CU_ARS_2026_WOP_374_subplot_3","755508","CU_ARS_2026_WOP_374","NO_OATS_PLANTED","374","8","","1","19","14","3"
"CU_ARS_2026_WOP_375_subplot_1","755830","CU_ARS_2026_WOP_375","NC17-6440","375","8","","1","19","15","1"
"CU_ARS_2026_WOP_375_subplot_2","755831","CU_ARS_2026_WOP_375","NC17-6440","375","8","","1","19","15","2"
"CU_ARS_2026_WOP_375_subplot_3","755832","CU_ARS_2026_WOP_375","NC17-6440","375","8","","1","19","15","3"
"CU_ARS_2026_WOP_376_subplot_1","756253","CU_ARS_2026_WOP_376","NC17-6440","376","8","","1","19","16","1"
"CU_ARS_2026_WOP_376_subplot_2","756254","CU_ARS_2026_WOP_376","NC17-6440","376","8","","1","19","16","2"
"CU_ARS_2026_WOP_376_subplot_3","756255","CU_ARS_2026_WOP_376","NC17-6440","376","8","","1","19","16","3"
"CU_ARS_2026_WOP_377_subplot_1","756229","CU_ARS_2026_WOP_377","SCLA17110SBSS-16-1","377","8","","1","19","17","1"
"CU_ARS_2026_WOP_377_subplot_2","756230","CU_ARS_2026_WOP_377","SCLA17110SBSS-16-1","377","8","","1","19","17","2"
"CU_ARS_2026_WOP_377_subplot_3","756231","CU_ARS_2026_WOP_377","SCLA17110SBSS-16-1","377","8","","1","19","17","3"
"CU_ARS_2026_WOP_378_subplot_1","756364","CU_ARS_2026_WOP_378","SCLA17110SBSS-16-1","378","8","","1","19","18","1"
"CU_ARS_2026_WOP_378_subplot_2","756365","CU_ARS_2026_WOP_378","SCLA17110SBSS-16-1","378","8","","1","19","18","2"
"CU_ARS_2026_WOP_378_subplot_3","756366","CU_ARS_2026_WOP_378","SCLA17110SBSS-16-1","378","8","","1","19","18","3"
"CU_ARS_2026_WOP_379_subplot_1","756094","CU_ARS_2026_WOP_379","NC20-4452","379","8","","1","19","19","1"
"CU_ARS_2026_WOP_379_subplot_2","756095","CU_ARS_2026_WOP_379","NC20-4452","379","8","","1","19","19","2"
"CU_ARS_2026_WOP_379_subplot_3","756096","CU_ARS_2026_WOP_379","NC20-4452","379","8","","1","19","19","3"
"CU_ARS_2026_WOP_380_subplot_1","755752","CU_ARS_2026_WOP_380","NC20-4452","380","8","","1","19","20","1"
"CU_ARS_2026_WOP_380_subplot_2","755753","CU_ARS_2026_WOP_380","NC20-4452","380","8","","1","19","20","2"
"CU_ARS_2026_WOP_380_subplot_3","755754","CU_ARS_2026_WOP_380","NC20-4452","380","8","","1","19","20","3"
"CU_ARS_2026_WOP_381_subplot_1","755956","CU_ARS_2026_WOP_381","NC21-6492","381","8","","1","20","20","1"
"CU_ARS_2026_WOP_381_subplot_2","755957","CU_ARS_2026_WOP_381","NC21-6492","381","8","","1","20","20","2"
"CU_ARS_2026_WOP_381_subplot_3","755958","CU_ARS_2026_WOP_381","NC21-6492","381","8","","1","20","20","3"
"CU_ARS_2026_WOP_382_subplot_1","756256","CU_ARS_2026_WOP_382","NC20-4526","382","8","","1","20","19","1"
"CU_ARS_2026_WOP_382_subplot_2","756257","CU_ARS_2026_WOP_382","NC20-4526","382","8","","1","20","19","2"
"CU_ARS_2026_WOP_382_subplot_3","756258","CU_ARS_2026_WOP_382","NC20-4526","382","8","","1","20","19","3"
"CU_ARS_2026_WOP_383_subplot_1","756079","CU_ARS_2026_WOP_383","NC20-4526","383","8","","1","20","18","1"
"CU_ARS_2026_WOP_383_subplot_2","756080","CU_ARS_2026_WOP_383","NC20-4526","383","8","","1","20","18","2"
"CU_ARS_2026_WOP_383_subplot_3","756081","CU_ARS_2026_WOP_383","NC20-4526","383","8","","1","20","18","3"
"CU_ARS_2026_WOP_384_subplot_1","755662","CU_ARS_2026_WOP_384","LA20053SBSB-27-2","384","8","","1","20","17","1"
"CU_ARS_2026_WOP_384_subplot_2","755663","CU_ARS_2026_WOP_384","LA20053SBSB-27-2","384","8","","1","20","17","2"
"CU_ARS_2026_WOP_384_subplot_3","755664","CU_ARS_2026_WOP_384","LA20053SBSB-27-2","384","8","","1","20","17","3"
"CU_ARS_2026_WOP_385_subplot_1","755953","CU_ARS_2026_WOP_385","LA20053SBSB-27-2","385","8","","1","20","16","1"
"CU_ARS_2026_WOP_385_subplot_2","755954","CU_ARS_2026_WOP_385","LA20053SBSB-27-2","385","8","","1","20","16","2"
"CU_ARS_2026_WOP_385_subplot_3","755955","CU_ARS_2026_WOP_385","LA20053SBSB-27-2","385","8","","1","20","16","3"
"CU_ARS_2026_WOP_386_subplot_1","756154","CU_ARS_2026_WOP_386","NF99414","386","8","","1","20","15","1"
"CU_ARS_2026_WOP_386_subplot_2","756155","CU_ARS_2026_WOP_386","NF99414","386","8","","1","20","15","2"
"CU_ARS_2026_WOP_386_subplot_3","756156","CU_ARS_2026_WOP_386","NF99414","386","8","","1","20","15","3"
"CU_ARS_2026_WOP_387_subplot_1","756019","CU_ARS_2026_WOP_387","NF99414","387","8","","1","20","14","1"
"CU_ARS_2026_WOP_387_subplot_2","756020","CU_ARS_2026_WOP_387","NF99414","387","8","","1","20","14","2"
"CU_ARS_2026_WOP_387_subplot_3","756021","CU_ARS_2026_WOP_387","NF99414","387","8","","1","20","14","3"
"CU_ARS_2026_WOP_388_subplot_1","756523","CU_ARS_2026_WOP_388","NF12AS-73-4_3","388","8","","1","20","13","1"
"CU_ARS_2026_WOP_388_subplot_2","756524","CU_ARS_2026_WOP_388","NF12AS-73-4_3","388","8","","1","20","13","2"
"CU_ARS_2026_WOP_388_subplot_3","756525","CU_ARS_2026_WOP_388","NF12AS-73-4_3","388","8","","1","20","13","3"
"CU_ARS_2026_WOP_389_subplot_1","756280","CU_ARS_2026_WOP_389","LA18034SSB-7-1","389","8","","1","20","12","1"
"CU_ARS_2026_WOP_389_subplot_2","756281","CU_ARS_2026_WOP_389","LA18034SSB-7-1","389","8","","1","20","12","2"
"CU_ARS_2026_WOP_389_subplot_3","756282","CU_ARS_2026_WOP_389","LA18034SSB-7-1","389","8","","1","20","12","3"
"CU_ARS_2026_WOP_390_subplot_1","756190","CU_ARS_2026_WOP_390","LA18034SSB-7-1","390","8","","1","20","11","1"
"CU_ARS_2026_WOP_390_subplot_2","756191","CU_ARS_2026_WOP_390","LA18034SSB-7-1","390","8","","1","20","11","2"
"CU_ARS_2026_WOP_390_subplot_3","756192","CU_ARS_2026_WOP_390","LA18034SSB-7-1","390","8","","1","20","11","3"
"CU_ARS_2026_WOP_391_subplot_1","756073","CU_ARS_2026_WOP_391","NC20-4700","391","8","","1","20","10","1"
"CU_ARS_2026_WOP_391_subplot_2","756074","CU_ARS_2026_WOP_391","NC20-4700","391","8","","1","20","10","2"
"CU_ARS_2026_WOP_391_subplot_3","756075","CU_ARS_2026_WOP_391","NC20-4700","391","8","","1","20","10","3"
"CU_ARS_2026_WOP_392_subplot_1","755785","CU_ARS_2026_WOP_392","NC20-4700","392","8","","1","20","9","1"
"CU_ARS_2026_WOP_392_subplot_2","755786","CU_ARS_2026_WOP_392","NC20-4700","392","8","","1","20","9","2"
"CU_ARS_2026_WOP_392_subplot_3","755787","CU_ARS_2026_WOP_392","NC20-4700","392","8","","1","20","9","3"
"CU_ARS_2026_WOP_393_subplot_1","755944","CU_ARS_2026_WOP_393","NF13-4214-4_1","393","8","","1","20","8","1"
"CU_ARS_2026_WOP_393_subplot_2","755945","CU_ARS_2026_WOP_393","NF13-4214-4_1","393","8","","1","20","8","2"
"CU_ARS_2026_WOP_393_subplot_3","755946","CU_ARS_2026_WOP_393","NF13-4214-4_1","393","8","","1","20","8","3"
"CU_ARS_2026_WOP_394_subplot_1","756460","CU_ARS_2026_WOP_394","NF13-4214-4_1","394","8","","1","20","7","1"
"CU_ARS_2026_WOP_394_subplot_2","756461","CU_ARS_2026_WOP_394","NF13-4214-4_1","394","8","","1","20","7","2"
"CU_ARS_2026_WOP_394_subplot_3","756462","CU_ARS_2026_WOP_394","NF13-4214-4_1","394","8","","1","20","7","3"
"CU_ARS_2026_WOP_395_subplot_1","756067","CU_ARS_2026_WOP_395","NF12AS-100-4_2","395","8","","1","20","6","1"
"CU_ARS_2026_WOP_395_subplot_2","756068","CU_ARS_2026_WOP_395","NF12AS-100-4_2","395","8","","1","20","6","2"
"CU_ARS_2026_WOP_395_subplot_3","756069","CU_ARS_2026_WOP_395","NF12AS-100-4_2","395","8","","1","20","6","3"
"CU_ARS_2026_WOP_396_subplot_1","755962","CU_ARS_2026_WOP_396","NF12AS-100-4_2","396","8","","1","20","5","1"
"CU_ARS_2026_WOP_396_subplot_2","755963","CU_ARS_2026_WOP_396","NF12AS-100-4_2","396","8","","1","20","5","2"
"CU_ARS_2026_WOP_396_subplot_3","755964","CU_ARS_2026_WOP_396","NF12AS-100-4_2","396","8","","1","20","5","3"
"CU_ARS_2026_WOP_397_subplot_1","755869","CU_ARS_2026_WOP_397","PA7617-3658","397","8","","1","20","4","1"
"CU_ARS_2026_WOP_397_subplot_2","755870","CU_ARS_2026_WOP_397","PA7617-3658","397","8","","1","20","4","2"
"CU_ARS_2026_WOP_397_subplot_3","755871","CU_ARS_2026_WOP_397","PA7617-3658","397","8","","1","20","4","3"
"CU_ARS_2026_WOP_398_subplot_1","755467","CU_ARS_2026_WOP_398","PA7617-3658","398","8","","1","20","3","1"
"CU_ARS_2026_WOP_398_subplot_2","755468","CU_ARS_2026_WOP_398","PA7617-3658","398","8","","1","20","3","2"
"CU_ARS_2026_WOP_398_subplot_3","755469","CU_ARS_2026_WOP_398","PA7617-3658","398","8","","1","20","3","3"
"CU_ARS_2026_WOP_399_subplot_1","755845","CU_ARS_2026_WOP_399","LA20053SBSB-27-1","399","8","","1","20","2","1"
"CU_ARS_2026_WOP_399_subplot_2","755846","CU_ARS_2026_WOP_399","LA20053SBSB-27-1","399","8","","1","20","2","2"
"CU_ARS_2026_WOP_399_subplot_3","755847","CU_ARS_2026_WOP_399","LA20053SBSB-27-1","399","8","","1","20","2","3"
"CU_ARS_2026_WOP_400_subplot_1","755689","CU_ARS_2026_WOP_400","LA20053SBSB-27-1","400","8","","1","20","1","1"
"CU_ARS_2026_WOP_400_subplot_2","755690","CU_ARS_2026_WOP_400","LA20053SBSB-27-1","400","8","","1","20","1","2"
"CU_ARS_2026_WOP_400_subplot_3","755691","CU_ARS_2026_WOP_400","LA20053SBSB-27-1","400","8","","1","20","1","3"
