,OKAY,PA7617-3658,PA7617-3460,NORA,NF18,NF99414,AURORA,FLLA17069-52,NF13-4126-4_3,NF12AS-122-4_3,NF401_1,TX19CAS0058,NF05424_2,NF12AS-108-4_1,LA17129SBSS-8-1,Clav 6982,NF97405B2,NF12AS-91-4_1,NF12AS-107-4_4,FLLA17088-77,FLLA11019-8,LA17153SBSS-46-1,SCLA17031SBSS-4-1,NF12AS-122-4_4,NF13-4173-4_5,Clav 7618,NF13-4173-4_6,NF502_5,FLLA17069-54,LA17153SBSS-55-1,TX19CAS0057,FLLA17069-65,NF13-4157-4_2,NF12AS-73-4_3,NF00407,NF12AS-108-4_4,FLLA17069-53,LA17089SBS-45-1-1,NF13-4083-4_6,NF13-4124-4_8,SCLA17080SBS-4-2,SCLA17018SBSS-45-1,LA17075SBSS-29-1,NF13-4214-4_5,NF13-4173-4_4,NF13-4214-4_1,NF12AS-100-4_2,NF01404A,LA08039SBSBS-56-A1,Clav 4476,NF01401B,FLLA17088-61,NF13-4153-4_2,NF13-4124-4_3,LA17069SBSS-2-1,FLLA16083-25,NC21-6429,NC17-6440,Gerard 227,NC18-5877N,NC20-4795,NC20-4700,NC20-4402,NC20-4452,NC21-6475,NC20-4551,NC20-4526,NC21-6492,NC21-6497,NC21-6502,NC21-6505,NC21-6511,NC19-3542,NC20-4702,NC21-6576,Horizon 578,NC21-6609,NC21-6610,GERARD224,NC09-4503N,NF12AS-107-4_2-1,NF97405-1,NF99401_1-1,NF99414-1,HARRISON,HORIZON201,OZARK|POGI,Juggernaut,LA99016,Savage,LA15015SB-S50,TX18OCS9100,TX18OCS9104,TX18OCS9125
NC21-6505,-0.294697424639283,-0.205841133373572,-0.240223355095716,-0.141548036650327,-0.283094344528024,-0.259722052794576,-0.169585807774005,-0.100302561243674,-0.16300495581316,-0.236516969420695,-0.166233104695451,-0.159144673136407,-0.242432926203279,-0.284477803174641,-0.108638115936256,-0.374603075046186,-0.280713419692654,-0.260937091435901,-0.0685749012598672,-0.168995558661246,-0.0958766740715495,-0.122510713948253,-0.281293883572676,-0.257438217359421,-0.279375407335649,-0.306289062278978,-0.144782029603423,-0.211460820308045,-0.0513610091077853,-0.152883639281363,-0.0957082540759718,-0.237912289604918,-0.339176891201657,-0.178403336764998,-0.239826777791436,-0.283715634137261,0.199520171108458,-0.240661025508415,-0.239239851801777,-0.26123848383473,-0.0669935313534136,-0.314370457406279,-0.334519809514404,-0.249598293968261,-0.0721835560106507,-0.160737951316897,-0.283375221333585,-0.0998674389802947,-0.100493024185839,-0.143892839299727,-0.231210654601937,-0.142318429282194,-0.298024559137154,-0.204925636123223,-0.179866288462148,-0.0774727147450069,0.272146371534601,0.141202312167255,0.2781059755021,0.169722334264029,0.0396636260069998,0.287801428709036,0.268607888576049,0.389750118480788,0.249472808652754,0.304115910196961,0.303296295206667,0.460364937644404,0.459873593655983,0.861160794127641,1.51308802748062,0.867803267453594,0.273892291141376,0.310008684096066,0.193632077379367,0.47752438794007,0.0840024163935163,0.0769944259802025,0.291399190945045,0.184222796845431,0.0302695024422525,-0.0191632570448857,0.126842152211523,0.141833677330124,0.0262628460495937,0.14537804063398,0.191541964125062,0.205380995441953,0.211555259750009,0.393379073164094,0.224526814184061,0.279114248130202,0.170585907191364,0.241205522533445
NC21-6511,-0.192977642124333,-0.15763291563727,-0.235999387658601,-0.153219880999477,-0.279709005914142,-0.170311237809859,-0.154027941777787,-0.116604568359927,-0.180964848925996,-0.241209325953516,-0.132760425319929,-0.226984517771955,-0.203838014899686,-0.281088326598705,-0.0519303286077593,-0.373722835252245,-0.275818556761922,-0.177552450304963,-0.137513545542704,-0.181507761328299,-0.112541168846323,-0.156153650127556,-0.277915614268384,-0.275309858923967,-0.216710588416618,-0.262124575183273,-0.0990358916452124,-0.232411840965193,-0.0472676500309996,-0.232368974705637,-0.149953721802675,-0.238284404521316,-0.324821672626696,-0.194760502065584,-0.215515171406256,-0.282382614865833,0.125878877281127,-0.305857817839834,-0.150280731224374,-0.192216854838049,-0.182059642776234,-0.425328254116349,-0.366627968333343,-0.190093496716587,-0.170993038800789,-0.135966628821248,-0.261677315327437,-0.0972541346557233,-0.0910660846301014,-0.14222371696416,-0.22036550088368,-0.0880205760815706,-0.28424380767697,-0.128211086234395,-0.187428609964365,0.060123408334099,0.376329199104105,0.293130548121993,0.215657975196406,0.124770827338938,-0.00744625726620965,0.24649974716745,0.249112577679567,0.286836399286501,0.180544705185388,0.319300149912365,0.29960508621804,0.334318235333039,0.328860030339693,0.853858626648173,0.867803267453594,1.69400173767495,0.138426822201398,0.332522621633526,0.144884199709714,0.357378421793722,0.277282919210717,0.267613409398723,0.163149950119357,0.274800716422436,0.0783120581367085,0.0375726516347942,0.122292626363063,0.237010446346983,0.124279798726961,0.103048782514519,0.218958450377647,0.160805764782263,0.286731586777246,0.299712151467911,0.102493741019559,0.113577425571653,0.16994342603081,0.152930460929431
NC19-3542,-0.104942963170357,-0.11926069241238,-0.24595921820152,-0.0674756464359298,-0.207306898881011,-0.149327586911905,-0.215949824577052,-0.10130292277379,-0.203263377584983,-0.198052504971084,-0.269646824652902,-0.200993152438876,-0.180704962292023,-0.208677338352647,-0.266473068911001,-0.181664090347065,-0.158845557718428,-0.218844223776687,-0.164534789398159,-0.096924461276259,-0.205357152633899,-0.214006832566753,-0.207715109131709,-0.215042301610182,-0.316536636577215,-0.100768619590469,-0.229816145102879,-0.265181062210918,-0.138334326236216,-0.164589755014802,-0.177751523619891,-0.227162228828915,-0.13428637026442,-0.0936910376569586,-0.239795477565973,-0.208718047141041,-0.206737826071684,-0.286836107657504,-0.211474445078581,-0.315617586639857,-0.142616979339905,-0.258539817611632,-0.18082835853771,-0.206144450917481,-0.099210748576903,-0.241129329000843,-0.21097833637969,-0.128902505116205,-0.200781539437099,-0.20675637868114,-0.204487670860246,-0.0893070791359941,-0.171863257580249,-0.225854330920797,-0.215256916527519,-0.232320015287979,0.191432976158443,0.171291276527739,0.435403631706015,0.421663680361821,0.212767490316494,0.27739788774276,0.298613921241263,0.396345927126867,0.330117630773276,0.305085600654162,0.448824699278143,0.375176347989264,0.386606197428744,0.188375775699235,0.273892291141376,0.138426822201398,1.40725863629791,0.462783302581186,0.458005310823454,0.382922623528219,0.205102504772106,0.197193219950382,0.597055420870155,0.26258651493704,0.0924264780071653,0.156867219842144,0.154577226474024,0.151794023550034,0.263716555455319,0.251604980083461,0.111673945599047,0.0158965597399116,0.192425818178096,0.201165346416099,0.158724809037216,0.0592899225642006,0.130029995399194,0.135253204925491
NC20-4702,-0.204090378534824,-0.121287938978291,-0.21242633301014,-0.111385195664423,-0.160255911344824,-0.180193838416198,-0.2149730045321,-0.253996945955862,-0.201047461987269,-0.225984707025634,-0.185017697700495,-0.243738008798698,-0.176036584702797,-0.156653471866786,-0.106184120819223,-0.258012401082051,-0.323361483797991,-0.154059247485147,-0.1212628366626,-0.0859057494688923,-0.158185814115274,-0.177607356744571,-0.161810651457603,-0.223864322350268,-0.106895628259623,-0.248729766703329,-0.258205894108709,-0.315970343961435,-0.204068390773584,-0.122999613702511,-0.223787811648396,-0.22278782164131,-0.271084180842299,-0.2327293723025,-0.146074683964579,-0.158776028223268,-0.273285529276401,-0.364941731212544,-0.0840175187108993,-0.137813652466958,-0.134520990230366,-0.342292748457655,-0.179016433266452,-0.0603851208028498,-0.133943153965225,-0.172586943028912,-0.153006885364701,-0.218933830324028,-0.191233097321517,-0.250497239115977,-0.176884271497103,-0.0948075908163481,-0.162407036761659,-0.0719124622327626,-0.275438131101243,-0.255105366497876,0.378560998597021,0.131569162982247,0.516268568989076,0.271516498079375,0.138254054389218,0.31850702242685,0.267940038463803,0.39608733548303,0.297073720253433,0.437568215475066,0.676347808954336,0.464680477514222,0.463581971181972,0.28752715156484,0.310008684096066,0.332522621633526,0.462783302581186,1.35162185972017,0.465332231104138,0.462042790637631,0.262355626533219,0.26401176039094,0.570826296705723,0.153341312792996,0.161771160960082,-0.0602386760443911,0.0285440887293186,0.150404092479454,0.121664376493594,0.204729017765178,0.0502407160420557,-0.0175356660263831,0.231211132357057,0.038367928241757,0.158946929042015,-0.0401593930157027,0.0723739049320196,0.0422667794948406
NC21-6576,-0.127814683878248,-0.280958944709775,-0.292309621904282,-0.0615702356568184,-0.224914581034832,-0.106063403660628,-0.306908257078061,-0.252872383377395,-0.268174057500144,-0.310650010717542,-0.321400601017596,-0.291756059649266,-0.19446241123757,-0.22640297118719,-0.231646238664247,-0.338727484513484,-0.333094650827135,-0.213874232968067,-0.0920640130516126,-0.128633704662182,-0.123123523528224,0.00956334026614701,-0.225348439650024,-0.337489942018304,-0.216195538241089,-0.260162737722999,-0.21013724015627,-0.325382714034861,-0.23134457606194,0.00947905888849597,-0.29167326254536,-0.331232449707981,-0.266386043061752,-0.291125689170942,-0.156828964218386,-0.225614247847507,-0.199404452474827,-0.255356182286106,-0.246655807689828,-0.154413424571835,0.161381428349958,-0.328997359320577,-0.130752934429847,-0.199543517250037,-0.16927800274306,-0.263093325652616,-0.240283096323247,-0.162922855423081,-0.207947520889418,-0.277090319574653,-0.161744038183088,-0.0952874070967013,-0.251615172409096,-0.229168642672666,-0.342874357243035,-0.266280071073206,0.329931463545728,0.159386318764861,0.951654243879046,0.500170731132285,0.23356790980057,0.5288463902746,0.260491943308844,0.41602894702102,0.291722531725906,0.281969951401492,0.785568594768076,0.385004359603976,0.387161532262904,0.150195838604728,0.193632077379367,0.144884199709714,0.458005310823454,0.465332231104138,1.21741042082168,0.393127826478971,0.237968210268107,0.237195352080239,0.707996241515241,0.247305714225691,0.106586670917246,-0.0227217034663779,0.281430180914625,0.254300500156034,0.27470225178068,0.288940500410191,0.260255332457571,-0.0112333866026283,0.233579886102536,0.15166443744284,0.215530736135287,0.0571672333596291,0.0675432460825591,0.127132888760768
Horizon 578,-0.281294558996362,-0.291644518174637,-0.267632866936901,-0.164293911135321,-0.205676666671922,-0.170125851998274,-0.266469346503954,-0.28626915194115,-0.336341900125254,-0.264409986634391,-0.299669654236105,-0.374985648154265,-0.332379982026044,-0.207053927644164,-0.165870430470191,-0.368802057874621,-0.376235221272913,-0.216198995880247,0.159424130559387,-0.120138520431258,-0.278511741644816,-0.266311510536304,-0.206087718880191,-0.268752019328355,-0.226845478291583,-0.308554554819051,-0.209996175262162,-0.303226041511837,-0.214664660028168,-0.210444280594881,-0.370120548029169,-0.366686365271315,-0.333992934031575,-0.295835163913477,-0.178333992671422,-0.208383117172065,-0.235199494188613,-0.229190355058978,-0.246280918766262,-0.213733566445658,-0.074258411149793,-0.206413338313705,-0.225854679758993,-0.215453671278602,-0.120762327103081,-0.257298997624673,-0.208122297952926,-0.132368280157739,-0.228628162082589,-0.254228686912773,-0.23782702009293,-0.159281459157221,-0.239249827971762,-0.271533586370334,-0.240795051323374,-0.281510987592741,0.263299902984278,0.120384834650743,0.480546672222707,0.327686611950392,0.107319639449537,0.296955767322242,0.507917785908158,0.707481133998099,0.825714929815326,0.657290262542298,0.389902703813828,1.39848758645675,1.40680158314815,0.469982668214146,0.47752438794007,0.357378421793722,0.382922623528219,0.462042790637631,0.393127826478971,1.45298611332511,0.160117288046971,0.158517312080842,0.607326162288382,0.100428128655971,0.144773331339616,-0.107506465221408,0.0804945914196529,0.163983484003533,0.0539310344795838,0.184671509471063,0.073316510286701,-0.022020955544549,0.122154952719915,0.171662602814778,0.0726723689782689,0.0162382434072863,-0.018228113300495,0.0640957641014118
NC21-6609,-0.152032330563622,-0.047764519896822,-0.0380538533391501,-0.158677296829813,-0.126623614538547,-0.176743714510951,-0.206787176159763,-0.197771870809621,-0.0443043411776841,-0.0459898844143419,-0.100857590707884,-0.160436794764056,-0.163854628990492,-0.127998821940751,-0.131349991538089,-0.193060735008549,-0.215098905852978,-0.124765990967755,-0.316935189409296,-0.140786555769872,-0.186429907631465,-0.295769471208977,-0.125958539773862,-0.0466175629047917,-0.138891387574283,-0.068030467851714,-0.143219970532577,-0.173243138103789,-0.173753839955542,-0.312255971801148,-0.29351321823987,-0.215326325030228,-0.259908267247168,-0.243133500279707,-0.240854470132218,-0.131557497311103,-0.231389029287611,-0.178053676997362,-0.070101222242199,-0.155764076871107,-0.213482361925428,-0.265587293819268,-0.239285937536207,-0.0591433941076191,-0.168568557066135,-0.141277925938108,-0.108270216161935,-0.0929808942429306,-0.0724970316594731,-0.0435082546646598,-0.253146411492575,-0.0903431624863446,-0.227190316272289,-0.143176638129264,-0.250891981126644,-0.270079724251999,0.130274374400562,0.675402306035387,0.178973257793663,0.0430353580306185,0.168339381803544,0.0631388492735996,0.0950427538511509,0.292911879318873,0.234839134174512,0.317100332932636,0.224763318324864,0.132931160882507,0.139224628331861,0.124250002194975,0.0840024163935163,0.277282919210717,0.205102504772106,0.262355626533219,0.237968210268107,0.160117288046971,1.62718812324491,1.57620719243443,0.162514750390113,0.173891256285871,0.209272442006922,0.0845804548750208,0.0898447357973836,0.0752550656857858,0.16751669006286,0.183581027803201,0.125891217123675,0.0547344115260789,0.178174164995643,0.21769015381365,0.136831728220889,0.0699292677951512,0.103026871475598,0.029368136015915
NC21-6610,-0.157610616957893,-0.0495298392496682,-0.0610927693122716,-0.160479758651833,-0.118962553588696,-0.190145498723581,-0.198579381468763,-0.185999843993968,-0.0489745149388275,-0.0340671626573573,-0.0994376934466257,-0.164357542956603,-0.15807133156045,-0.12034256221375,-0.137361501420799,-0.20344893505385,-0.198984939785746,-0.131485213061203,-0.31067931583512,-0.137801627652267,-0.183469546142183,-0.312059916478798,-0.118298977097987,-0.0457088224780052,-0.136187740711421,-0.0800262538210288,-0.15416598506776,-0.164591565663174,-0.200276703440131,-0.324528914661316,-0.299934441600815,-0.204706257687201,-0.24336494830789,-0.232423787654123,-0.237461955450049,-0.121717628174124,-0.231570432475031,-0.188144481527357,-0.0723882790019254,-0.165736594393951,-0.221485601473105,-0.267827532809755,-0.247310968819761,-0.0611792892413528,-0.157444994743558,-0.139034713794682,-0.100545078509522,-0.0961398943459433,-0.0821994451756251,-0.0443006462925354,-0.2446141858794,-0.105739868491744,-0.206421705708475,-0.134695149698434,-0.268823668824259,-0.268670375107743,0.130753638643745,0.647922738479926,0.1724057118084,0.056985227950038,0.192875257868587,0.0543532826246598,0.122596564936245,0.292290976841584,0.237598526628858,0.314800790257663,0.224357614835583,0.136486216603981,0.135521052432966,0.128278364938274,0.0769944259802025,0.267613409398723,0.197193219950382,0.26401176039094,0.237195352080239,0.158517312080842,1.57620719243443,1.6076297550341,0.162004902395843,0.181159311567012,0.21651154783875,0.105105207273102,0.0886764617144897,0.0820935731816151,0.164637745236679,0.211276753445225,0.128470099597513,0.0474159464561008,0.1886814385786,0.213723859002797,0.131808881863922,0.064840447945281,0.0979536415507387,0.0282943934175605
GERARD224,-0.233050604975385,-0.330838563536077,-0.365029843981376,-0.124994065574936,-0.214600859688555,-0.137857042966175,-0.291744985679641,-0.255124146310816,-0.27377562950863,-0.288181242435914,-0.303467720172102,-0.27083762555473,-0.29195180072332,-0.215975383927617,-0.177774152618363,-0.388931060747854,-0.313247340600516,-0.267566902049381,-0.0777602921915621,-0.0134117772272702,-0.199428063630111,-0.0856588337508508,-0.215006664428179,-0.288761688949364,-0.240162862426431,-0.211902082998241,-0.150692960545609,-0.338427853199604,-0.221132401398925,-0.0301876688987067,-0.280172824566721,-0.388020244224299,-0.272341546673144,-0.20574068531471,-0.193094223059373,-0.216012590336248,-0.208641248359606,-0.33732206926721,-0.146413603017302,-0.183020996005915,0.0428197766989972,-0.34894321310683,-0.211177804552082,-0.252866143620294,-0.146023469434768,-0.264066626460707,-0.22988894961428,-0.121679145222078,-0.240489028711399,-0.257118091523503,-0.17114455518437,-0.0351679281511577,-0.240076320795513,-0.223734427613798,-0.30109190280024,-0.349144545166633,0.388538490336391,0.0651329755643365,0.873940870689669,0.652992649966614,0.161900441167445,0.591023257526599,0.370660571373372,0.478852926004287,0.264101163464232,0.32948382740987,0.713668735626041,0.610568146839091,0.614410393241066,0.352813254247963,0.291399190945045,0.163149950119357,0.597055420870155,0.570826296705723,0.707996241515241,0.607326162288382,0.162514750390113,0.162004902395843,1.23392453194688,0.235266722969205,0.118361328121103,-0.0272477283757443,0.0744369663420869,0.213296507130806,0.1164266752296,0.229646050586584,0.121472401503657,-0.0391890923893552,0.158127363055877,0.148086666729848,0.1919837511926,0.100195081207654,0.0492218972889386,0.144762070054273
NC09-4503N,-0.170483554287895,-0.0564702614706509,-0.0248620096509896,-0.0740450379766054,-0.294198177692305,-0.229226386081208,-0.115269972819727,-0.228394900166746,0.0888637321549101,-0.223930616407351,-0.129239210938838,-0.20609589486186,-0.0528614350803455,-0.295597023644395,-0.088411278283098,-0.220107642170054,-0.236531011514766,-0.287205224628452,-0.219228796174054,-0.163439316416109,-0.0760673625289919,0.0190259846809815,-0.295674550864288,-0.157482105745441,-0.365172489863178,-0.03315768915361,-0.102081839589968,-0.195197201697712,-0.210482328787438,-0.0237012269459337,-0.131706100492067,-0.203361335917672,-0.261637554804697,-0.138408302275113,-0.246853322374814,-0.28282817432777,-0.16928158598593,-0.0665553184763813,-0.125425755176323,-0.101082304512566,-0.0010158082669016,-0.345204382725993,-0.209940208928547,-0.177059315725236,-0.101974631189496,-0.10317788471896,-0.301747998976353,0.245481454907353,0.0132820316728677,-0.143541062818083,-0.141436557004591,-0.162585578864375,-0.280420467735608,-0.0870481616950557,-0.285147756690765,-0.0786224651411867,0.176129805959736,0.017987687473937,0.2237830160274,0.338734673110958,0.161860245742746,0.118292483536278,0.210933489896665,0.115835870754361,0.161439803565503,0.268048003998089,0.236876867152583,0.0857364543399276,0.0963549029228296,0.164781855152184,0.184222796845431,0.274800716422436,0.26258651493704,0.153341312792996,0.247305714225691,0.100428128655971,0.173891256285871,0.181159311567012,0.235266722969205,1.87384682968847,0.012208782351647,0.116699907033971,0.211577906660028,0.316100228592609,0.169753765289224,0.277968165018418,0.221422498278465,0.384164134430571,0.33964858403587,0.205204982452419,0.191619259002918,-0.00186425904690633,0.0420163343050209,0.130044695374968
NF12AS-107-4_2-1,-0.189791393686313,-0.295480553669307,-0.302548788644015,-0.170395737182826,0.851605761517705,-0.164077539456143,-0.171100003472883,-0.129240793105081,-0.212882968835712,0.0317417227761578,-0.115249684916924,-0.338320176901107,-0.23586009562165,0.850227814658525,-0.306973379347045,-0.406432051485839,-0.233932988327337,-0.0373580566228371,-0.258963378850784,-0.176067104269868,-0.304128105329365,-0.441446656653939,0.853167304818187,-0.0218778735955638,0.202141953755308,-0.259051490397565,-0.222851615838895,-0.16299307072537,-0.263202755306899,-0.381845820334891,-0.368174081872167,-0.238198445166192,0.373324955987126,-0.258651748050586,-0.107157179500087,0.849027487760987,-0.322814887541954,-0.324032098530253,-0.152030605239719,-0.0920975854521572,-0.380046491482783,-0.317930107768426,-0.0275434381568175,0.312753535924883,-0.175165394424423,0.359524275766532,0.813669177400766,-0.233352639932789,-0.187103351718316,-0.286652078504829,-0.187698831603735,-0.218904894900678,0.41538126919937,-0.154262136981313,-0.391871780932225,-0.311104037762846,0.124615576358607,0.0844281396904867,0.0843606823711869,0.120173712884348,0.0557738917005226,0.0351973641886051,0.146137261032777,0.254973831711527,0.0217066453927178,0.180884582143103,0.120017478709723,0.17875294070308,0.176059878306262,0.142450996526164,0.0302695024422525,0.0783120581367085,0.0924264780071653,0.161771160960082,0.106586670917246,0.144773331339616,0.209272442006922,0.21651154783875,0.118361328121103,0.012208782351647,1.33911617470944,0.0732026263118252,0.0923154969329933,-0.0114368337305101,0.152275621259715,0.148753697450333,0.0427727036648188,-0.119634899035533,0.082641808491757,0.0678142183454858,-0.0530234756369929,-0.138734422963686,0.0484691831481126,0.055340754845952
NF97405-1,0.0568968073909732,-0.0328238057657595,0.0248211301846103,-0.0974057743783695,-0.244792741938053,-0.113651922681516,0.036065908790796,-0.257124359953307,0.626261884447866,0.00645880201713245,0.0817677516453566,-0.313414993203294,0.16079571178716,-0.246174128504819,-0.0246763509402562,-0.0615190776550848,1.34252025323576,-0.100793903096079,-0.433386910723309,-0.285580654859298,-0.335940011021696,-0.140307338323267,-0.244065713680213,-0.024171199295352,-0.149904465208347,0.0662810764548324,0.000480670554508478,0.0635981539467245,-0.241726763652104,-0.109203141812204,-0.328341415224975,-0.0714437742144884,0.481764104567281,0.688829584635786,-0.0183767428663062,-0.245432214049167,-0.251627130987357,-0.254154152651008,0.491711282382333,-0.0218008537319611,-0.259911369741913,-0.315963672151422,-0.296432752227711,-0.121663996192,-0.0757156732109819,-0.131905590440688,-0.250691261064278,-0.0804301794198199,-0.112596291761885,-0.0120442288558993,-0.0598704933501613,-0.23127879287702,-0.109256837521308,-0.0253299610923327,-0.110850412887724,-0.210624252962524,0.0147066206679682,0.123041388385624,-0.0085008738091912,0.0257153632200086,-0.00813586727400806,-0.0146978740485849,-0.0594457269291369,0.000383864567980737,-0.035614304667094,-0.0447072308442555,-0.0419931131531317,-0.120373762078525,-0.125798444095772,0.0332156641905632,-0.0191632570448857,0.0375726516347942,0.156867219842144,-0.0602386760443911,-0.0227217034663779,-0.107506465221408,0.0845804548750208,0.105105207273102,-0.0272477283757443,0.116699907033971,0.0732026263118252,2.02181195077945,0.229310177693211,0.282547638717486,0.377620912207593,-0.0398314003163142,0.213992362292128,0.00718622106991279,0.10050530863393,-0.0575541207187522,-0.160779915038356,0.0477455342288297,0.00765546743403951,-0.162139413301984
NF99401_1-1,0.290302183860763,-0.0928066844960836,-0.132027445827369,0.226643695572508,-0.254130169047506,0.391351304990743,-0.0698962593923748,-0.32724697084416,-0.0917918954685296,-0.264711736658645,-0.0885261982142563,-0.253441340840459,0.236238520840994,-0.255504010801842,-0.393177011979155,-0.146003403012685,-0.0973377095377165,-0.181956269785618,-0.124766446703289,-0.30777358439755,-0.144199279933664,-0.198449201670816,-0.255629834024333,-0.302315387400846,-0.0398643067696603,-0.20832019546223,0.0226696582791541,-0.00679862732120917,-0.150950176195407,-0.211722149829286,-0.201431816296446,-0.290878651921078,-0.236529496916477,-0.0501488343231706,-0.175234701675861,-0.254761516285006,-0.0685712762354773,-0.0596598958979067,-0.0651331729972223,0.0971725419222392,-0.0963861409532493,-0.281036595284581,-0.215662752195122,-0.242183112653266,-0.0998857804922886,-0.177644174028613,-0.271790504845667,-0.0856310874759586,-0.107656260732799,-0.242007276022355,-0.194784618875138,-0.290211648054555,-0.277775768516938,0.0118915751839255,-0.272728997904739,-0.0828178815865022,0.178281388285616,0.237435772273063,0.190269054960519,0.0575550276342805,0.0671532225080834,0.170024118047109,0.0134229400167575,0.124205350100331,0.144315286607042,0.157400858863703,0.106004092031102,0.0781972180038261,0.0789321126118005,0.094975706735673,0.126842152211523,0.122292626363063,0.154577226474024,0.0285440887293186,0.281430180914625,0.0804945914196529,0.0898447357973836,0.0886764617144897,0.0744369663420869,0.211577906660028,0.0923154969329933,0.229310177693211,1.64995724938655,0.563518366446488,0.679064174259464,0.0838911646432805,0.90681374624029,0.10002742930094,0.0975677924286944,0.154349187281607,0.209064913683737,-0.0208792677799179,0.0684617913764663,-0.00185417093550544
NF99414-1,0.080692221768336,-0.238715125249069,-0.164355509351015,0.102298463483938,-0.32111329529685,0.288515794096192,-0.195587132753456,-0.308655256719809,-0.179518198893246,-0.308259639593797,-0.184331203529395,-0.184353494223387,-0.0245269369597109,-0.322485774112938,-0.261574711738325,-0.17088696453854,-0.0416122016939254,-0.186153430381042,-0.109604596504833,-0.189864579509771,-0.0370471466541888,-0.180154909413461,-0.322578263964206,-0.191768157884857,-0.364053110656996,-0.207436942026916,0.0358478777319454,-0.22877062656072,-0.114601402581935,-0.234776647075255,-0.182410712163801,-0.246609902319618,-0.188160309194735,0.0161021887438015,-0.199952672552939,-0.321710807224125,-0.176051710882719,-0.121224470383884,0.00464675200865629,-0.0843088178987884,-0.112697675968257,-0.294176975468849,-0.267267927340122,-0.316058668073169,-0.0926045568930955,-0.291121350848756,-0.323734821244304,0.16839844308108,-0.171586029357772,-0.265666264948128,-0.0867536993589257,-0.070077620729298,-0.255589582292928,-0.200583620291528,-0.167669787780914,0.0110423613333775,0.239785759574371,0.121033868373755,0.253144727691889,0.203701595691255,0.130483571106074,0.219210843333922,0.158276521149525,0.196356565210175,0.119946637426282,0.16171753681675,0.221358103424705,0.150706594802642,0.153177239679498,0.294633748349257,0.141833677330124,0.237010446346983,0.151794023550034,0.150404092479454,0.254300500156034,0.163983484003533,0.0752550656857858,0.0820935731816151,0.213296507130806,0.316100228592609,-0.0114368337305101,0.282547638717486,0.563518366446488,1.616650630869,0.479031135269287,0.189006259251929,0.647626265224156,0.0191195686992914,0.260024733134054,0.0897865992793609,0.161240403511944,0.134282464905708,0.224858397541443,0.073747029860422
HARRISON,0.882006800175085,-0.346998900486973,-0.208146014143986,-0.089415330094157,-0.169515861354858,0.314356628352017,-0.180896054642819,-0.266120865850321,-0.0934948222085041,-0.25153697799227,-0.200899794561595,-0.22612354699898,0.332065493658022,-0.170889021301872,-0.17220769256263,-0.358742165864328,0.0115962760583302,-0.0912577627694872,-0.0457879815644024,-0.171698293323115,-0.0253241289827547,-0.324990259290852,-0.170988992249842,-0.282422902415166,-0.111548599527646,-0.346774988330387,-0.113629049394108,-0.349350460578159,-0.16043637716245,-0.322566725686958,-0.204866682844121,-0.246892383096677,-0.0331421165137709,0.075595207119927,-0.213401493209409,-0.172377799080548,-0.131699093668621,-0.243932753430707,-0.0495553943282171,-0.215046777295246,-0.257121393452333,-0.260870394358859,-0.0431496677132111,-0.138952463219517,-0.235142512928101,-0.177739588717123,-0.190004516514689,-0.0733833514817983,-0.0894908566196558,-0.357609459921907,-0.137340506752912,-0.20544996984479,-0.218917400048702,-0.222196608216113,-0.15665954711612,-0.0723994183021866,0.21463765695649,0.242321753087163,0.160125874734991,0.159909843554961,0.158266839606533,0.194748868316339,0.113780889476116,0.25612115876205,0.167710665816872,0.204694266009194,0.127422935228973,0.0446914674710368,0.0439130380052268,0.0767172928414799,0.0262628460495937,0.124279798726961,0.263716555455319,0.121664376493594,0.27470225178068,0.0539310344795838,0.16751669006286,0.164637745236679,0.1164266752296,0.169753765289224,0.152275621259715,0.377620912207593,0.679064174259464,0.479031135269287,1.4372029173846,0.138102412305904,0.147384378220803,0.0241197736737956,0.291883962692556,0.189070785148522,0.190662044864083,0.131541893072,0.202961788081293,0.023252006097025
